Masked Well Name,Fuel Type,Fuel Value,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100
Greene 4H,Turbine,17291.695,14644.65246119978,18035.15660036654,17384.44882808957,16163.67961527532,20716.86947580775,14545.113861681652,16884.804596951846,13879.223870235752,18685.62177786046,18974.111294589977,15302.568283592786,16818.195820779976,15957.69147347214,15372.583814652877,15384.04805000642,17873.730082894326,16025.192895436572,15973.88894432197,18020.511455472315,18586.123849443065,15668.423347344316,18499.746927865697,15396.565797846732,16387.47439176141,15447.266786727969,16415.980749056147,16135.287720905026,17249.251441742832,15582.629304103944,16103.08801644375,17084.774082671334,16865.684749496617,17920.14122695165,16057.488887182086,16924.338419827585,15854.426182730396,12930.289995765344,15919.452772809138,16487.312797927694,15816.657661923056,12908.344829123207,15242.047409867626,16480.0531585728,15652.221963369588,17621.456900489065,18465.80036977273,19183.640014126177,17330.370833336903,17738.486465203354,18258.54719065174,17014.979600704988,18437.717660028404,17163.038478690665,17420.302198947233,18215.54741189633,17013.900378704653,15703.09269730325,16066.3456690261,16894.81422833094,15850.2649052738,16537.02478642778,18497.55224092927,18355.760589164,17908.43895641888,17074.37704549295,17349.017448079896,19344.879760730048,16251.082001636065,15664.23501015728,18112.83077797124,15920.132065029453,18653.024762917583,16822.084070927325,16972.21995175296,17026.302042023806,15492.621113709372,16749.57354180486,16182.140352606928,16940.534191569936,14060.813547422478,16955.23226467493,16146.987078057273,21356.98211962856,16486.558258799167,19873.481738335835,19154.969313524867,18152.554594332927,14953.241793871915,16038.930102762604,12312.854545353815,18404.30402883062,13653.863790635183,19083.03233486476,15804.68621042363,19034.10528473937,18112.451377829184,17301.94831174451,15743.803875250343,15660.922833975168,18478.602652347683
Chambers 5H,DGB_CNG,13575.01,9532.43275434854,11530.308457014353,12186.896492475338,12350.487975062402,8344.177443855568,11419.423259610616,15222.69343397947,10080.592416894788,13100.778455933176,11815.985512188328,12792.734126362342,11806.153600388969,16043.961187336568,11508.119244132067,10886.55805424373,11393.027194542374,12050.16851817355,10063.84353204534,11340.86902437886,12557.344348720884,10186.03425116735,13791.460349555462,8835.157101638913,13673.850133187112,12576.633285379872,13085.061094780198,6982.53175249303,8863.764442175736,10447.979206498228,8651.990879720583,13233.263586837342,11296.929602939375,9671.017522566292,11531.533017499636,8465.681633255712,10610.297584438586,10296.313723657906,12776.420066972554,9835.269114169469,9270.768496670498,10131.460306293176,12715.194321215651,12497.190715520686,15025.609398873616,11560.53757386713,13071.387223330525,13378.437350218766,9520.983306343984,12054.687396810808,13909.876965109206,13547.646926705618,10082.251846643523,13112.569424648089,10426.659483223297,13004.233759504854,12069.871169606313,10013.811288248924,12776.47577697986,10551.75683374384,10251.54184352286,13889.45246935215,17073.979185999273,10513.409907764366,12705.859552902111,10909.744021597522,9516.04684669925,11350.122502234412,11578.731815409115,9570.791209750134,10296.28700993562,12851.851566035515,11458.23630998554,10951.685441332078,14045.172310493455,11631.52936024677,9824.147154665205,11812.83399168701,12016.373455529088,8425.292758766931,10249.501334810711,12749.95405838742,8290.56094435209,8597.882229644563,9985.17252025104,12573.600871497569,9865.58903730076,14239.102775429645,14201.62808444291,11742.729962440288,9016.09906005001,11226.06755203058,11036.661397789185,9248.820842778036,12598.649573360322,15656.26012047686,12027.767926914685,9260.258971132322,14127.52883656219,9620.15681615643,13411.209630054374
Mineral 6H,DGB_CNG,10512.14,7619.494276355104,7282.3158928065,7207.960280998976,6821.030027979083,6325.111415727405,7006.539403896987,6263.93228767844,7732.239065645506,7067.5637750407395,7274.368337101566,7253.501587579018,6327.420124261354,6392.375209649945,6317.786612629945,5207.69171172602,7212.073485455275,7565.575064216057,6392.178578508822,6155.895295997982,7242.3248308529,6580.669560890033,7057.344865442933,5553.081643489784,7017.248919839871,6128.79566780713,8778.38705938492,6666.553731565839,6117.638900761789,7651.093249607788,5589.850938639782,8265.35069398693,6229.015346803383,6477.688472945482,6607.928357452514,5971.715798464237,5792.083876478034,6236.777488479708,7834.158009548283,8706.329488926642,6287.21634501443,6129.522701711379,7243.372447483344,7485.306642541069,9021.678132175164,8267.814079267879,7828.806716773944,7686.696670104147,6520.241792167294,5646.356555145855,8179.570896279002,6149.2151655618345,6146.261508709449,8213.062999253256,6178.353583566101,6228.698051343368,7675.402243608749,6733.685155659003,7716.533494105188,7076.758741514719,6252.454507861438,6776.13213706769,8246.045427712368,6245.104336681254,7203.212272919287,7523.6386513885645,6040.248380604705,6030.152217094022,9738.318550767646,8137.530377146963,7121.444985488688,6488.0213779456835,7141.097426273116,6740.476804810617,6893.001087836174,6519.093120017294,7436.85129205119,6550.840230125614,5832.4827008709335,6844.726705295843,5259.184839373885,6389.235756636595,6023.536071001461,7058.865167177813,7009.864193795811,5753.972046985889,6897.83251821445,7086.079728957137,7004.594765228674,7246.005310178691,6272.806987424822,7175.3128587917545,5924.806871632279,7715.557166466984,7350.372956167234,7542.770968747466,6731.234590460041,6629.409604128479,7412.142809296308,6436.334915372218,6400.178818793927
Racine 6H,Turbine,9876.589999999993,11143.206070123306,15253.686807204447,9670.47770602909,10813.333786108687,10008.89413950482,14150.736323740186,10144.139028283484,9964.341133984151,9971.33721876232,11261.503543821533,11499.3699422873,9832.46455394235,14623.838520724725,10563.467599618898,10146.344222479964,10132.11849834288,11550.03023630719,9995.887010819915,9957.55064171586,11110.255739598955,9918.099213947711,9570.266507905422,9281.143752358808,10081.873436942817,9917.18020068915,10068.343225103985,10140.009994180671,15025.586696511777,9596.100855166636,9280.312192637704,9452.946162388618,10245.466948950649,10187.193614381951,9947.20066778996,9751.217815302864,9963.016043684893,10552.471399909327,11226.631230742943,9835.564087690847,9729.654669019948,9958.265596719844,9094.409113428765,9491.204589460644,10059.532746672656,10080.660661690426,9754.626336444922,10023.305945798313,9963.221835020942,13601.110829620298,10080.635994158196,10771.957222125868,10478.427175745172,15368.05757333212,10097.262293753423,14111.770130575496,13168.468136477575,10143.977666042096,10080.83787859817,14741.501769676428,10069.707295506738,9870.691610201186,10175.762446145518,12219.804554392194,10553.85011137862,10292.09453746168,9671.122647287715,11703.235581386754,10459.144521564607,9864.368662020552,13262.624799671008,11800.276509151894,13853.904142676687,11908.686609318043,10452.894045384675,9905.081101235455,13189.086437675383,13131.301245664594,9305.160972700409,14389.257631827357,13379.168206942742,9923.406974711252,9205.688103489249,9926.350308926669,15196.144130825702,10120.04826166692,10953.54432824918,11700.822463170794,9333.833672416758,9530.642078494751,10029.87379752232,9580.726193724802,11529.813654982512,12319.494918063914,9669.777933232584,14658.700787840142,10031.158885640336,14414.02323080707,13285.031580256988,9862.006258692763,9834.27106388873
Maricopa 2H,Turbine,17037.17,14938.372711064332,15834.595055711168,17190.601857154357,15824.205477320877,15968.118126846884,15280.509992446978,15962.581696494766,15640.300922326363,16040.11810648702,18099.888159034617,14849.75541956389,16276.008686690817,15899.577822418714,15885.023357339143,16051.502587770956,16680.62140855121,16034.297134473236,15929.381436129266,16067.897594979877,16174.951986942648,15902.05647605992,15520.83940268574,16107.371588581764,15594.103247274708,15389.206788315914,15895.112554375408,15981.927525397496,16618.606427227925,15782.76647078265,14444.946803176656,16059.312544830149,15143.813314466104,15817.099249584706,16091.585548354886,16541.26336432405,15884.80423257164,14745.27890487179,15619.854898875306,16455.82702770904,15863.730585658368,15217.872470141288,14082.62983651292,15668.752083476837,15624.732572555247,15849.702004845052,19789.06443299697,16674.29553999121,15932.89242513075,15864.26377679113,16554.810676674533,15823.698902225558,15879.63492667718,16641.601049074536,15937.46990896036,15882.804051119438,14605.978839676269,15800.568328936592,15658.233421671584,16068.64709925882,15857.334881417935,15815.27905706868,15877.39559195972,15878.266129330295,16287.121342549495,16857.52846467574,15895.738798035514,16184.32935944685,16100.131278992723,15604.49940678772,18027.967840981437,16028.256900875229,15928.502681495433,15938.35356329267,16346.308156957257,16699.22317725457,15178.283843736775,16234.894204439974,15218.76689113964,16105.129174928024,14499.686490752096,16372.667747203195,16195.482717372375,17728.883485129114,15635.871247507814,15828.801127060264,15434.317811862204,16065.153676896814,16224.792726108211,16042.856270434731,15947.077423559827,17939.97345231104,13962.30137112342,15941.823774493145,15849.313407619658,15892.09899639842,16311.87400692291,16164.044322437,16054.764159211723,16488.332963729823,16738.435499143874
Rich 2H,Turbine,11092.740000000002,11445.567813086407,9179.172286234994,7685.167074011281,7082.862797999592,8445.81993855393,7368.83417635331,7587.310668365856,7777.329519217196,10128.843775537927,7964.513515905464,8934.883320578396,7856.626326481849,7714.041497987637,9850.999391339335,8133.946070426206,7135.310130585944,7163.421214699862,7628.794434090468,7318.111399971059,8041.722790616036,7331.923013146867,7434.603398892043,9507.581041813752,8814.58190577506,6660.394835865218,7564.426816428596,7076.6475548242015,7509.743919731221,7092.822850033271,7101.15629001079,9339.886944159322,10061.84658644548,7314.867161004342,8210.140296515936,7538.7151166997,7302.652898682025,7477.385124871116,10002.38551808078,8145.832103151927,7503.793847223103,8115.46041028216,10533.099276399736,7768.142053317726,7768.4621696416,7325.790479862739,8003.627391051396,9138.505383997031,7009.508443009163,10481.358393110422,7999.012899938571,7752.033956906604,7339.472165411252,8398.68867554494,10214.918626191024,7566.785265552557,8126.705100672472,8101.291598789224,7754.343836078189,7725.922145530609,8721.047756969185,7753.108318056666,7432.884885600547,8270.904516835375,7923.101988169387,7927.569017908877,7047.324238662764,8590.744499459019,8294.257310126046,7222.051459015966,7871.046607458131,7078.01531425982,9298.366174138591,7396.689820792212,9756.640452835887,7486.677006068411,7749.095129576356,8123.863496142574,11107.4187822286,7335.276613892312,9681.448505973973,7800.627272983168,7637.788665182753,7752.293733904565,9535.652712046263,8175.617509529052,8009.517662326468,8883.342211574298,9815.189689267558,9125.59329961637,7388.848000086228,7779.005351110144,11447.071020303229,7083.603599254649,7684.254293838055,10190.984165539214,7451.15988886626,7135.19813900288,6734.28689986975,7507.603238597907,7450.176373143781
Scott 3H,Turbine,13870.0,11086.790810843411,14807.264688441384,10066.386053833228,10975.533608251924,10450.869187202532,13509.865316884738,10395.83470202908,10023.475125486488,10371.95371539232,10556.467780528968,12616.860572753114,10076.09873526639,14021.90083040588,11591.431210026733,10127.530025660732,10364.014137908023,11637.650092778307,10996.004176255172,10544.734481114894,11755.2904118738,10505.679159622445,9840.53485453056,10033.052488356474,10274.63437390842,9768.24073508772,10987.322424906277,11167.47738722916,13848.929185671295,12108.800890752773,9121.942974790816,11549.59925799179,10382.78809353229,10763.88624518781,10324.021871338877,11080.376018145787,9983.858487858117,10377.889521063596,11025.541834453585,9487.08204457472,10091.167943365896,10400.45138554299,9408.296329530816,9835.62208230672,9588.128679144304,10329.852404500536,10111.722227622457,10288.92687691122,10570.144718817255,13853.025926015716,10241.058117976429,11483.394994320965,10776.303234243913,15549.046254164854,10973.81985372286,14176.99626499346,12391.998518224796,10237.166395338383,10216.07607430704,14544.549531696031,10285.637740871492,10216.002890776905,10817.843912141085,12862.198315998472,10304.014375468816,11070.285385556212,10541.553331990208,12510.539810663153,10519.436922426725,10088.076252519017,13629.97901366854,13493.667094471077,13973.314182192426,12010.694110750735,10620.629271057443,9939.282966168212,12815.14828354184,13452.702442192369,9600.633987947514,14303.55930910044,13266.468379955671,9584.225029806432,9871.711838861664,9974.515572267312,14414.11071502984,9486.00186819808,12443.097201841429,11713.347015524025,9448.616760569514,10757.453966727891,10818.392785969683,9578.517681641018,11365.768974598206,12608.94789599597,11040.144372700344,13884.313644580352,10989.6277781908,13646.49071280861,13324.067538086112,11092.824838541495,10364.089107154376
Buchanan 6H,DGB_Diesel,108108.46952380952,86759.492657891,103480.75438619236,120542.23470979244,119777.56926021978,102754.43341808912,116160.0488319464,105667.96046253467,125887.18710713564,115097.07698551091,100473.4497143272,89570.36517095586,120273.66133650363,82917.57543338806,109505.03513309978,79365.88135779566,120742.91096748173,86249.062901459,93173.0966504305,85464.97991377345,89475.68817472106,124567.61268125832,78223.9035745846,94591.36966575107,129142.25467754107,143228.7839367812,102737.93171985986,112451.84733126953,127214.11342339535,130737.19794421323,95069.49608695568,131042.11183202226,127520.24313691523,72172.43204089125,79995.94701166081,87850.47227849002,124806.29994797363,121926.85737495545,116208.96077706279,96274.18288139695,119097.13299416803,124704.46062605844,121113.061071695,74508.65864748429,101936.66068794922,80383.16358552552,130665.0706716625,112234.537127785,96599.20596196756,88022.29828612629,118231.55132982152,41568.128557900156,94428.89847102565,103107.16315572638,116894.91961965404,82697.2256111913,100315.00008449271,129386.10666629291,125023.36718857868,102586.82351833818,135296.0781827956,112479.9935948103,112468.15421234668,127253.1517320437,128822.88880048011,121456.6581913697,115040.18684516175,64367.57380327923,81541.36770980812,141158.70228187766,135267.70932152943,126334.78648292681,94967.90658625246,121195.71996830098,76485.68638549821,97735.96761263616,105711.24521153452,76880.53296894341,85346.6916497861,140420.09171958265,111543.98570700643,57378.98202888359,95726.45008624865,122116.79190288433,114435.343811299,112849.92477000979,144885.8350173742,97844.63708866233,108501.12106049707,118623.66342237609,116669.63111204686,124616.3653821402,129852.2169521548,97842.53964167765,115365.44178086445,85315.0827596652,82104.80644722623,120302.2500426656,76062.0503499208,111055.90899832945,90464.92255145141
Trujillo Alto 4H,Diesel,83542.65,81813.3869876664,76346.78582983452,83337.76700390714,79601.76226263172,64070.04824275097,78773.62326060252,73421.32419501047,76498.08329662934,81237.51901811249,73805.77606964463,71585.2165061978,86883.69175909828,79086.79005550296,64081.003023870726,96509.70516746896,80409.34546487124,82505.55800700789,86820.23025578886,90300.23125115322,87362.85614973573,83825.54694684867,103347.56074528799,86631.6983971523,73614.69805751127,73039.34539566922,72650.03255111311,84900.537794329,86478.10329073698,91499.83774696567,82375.50090197341,79349.15967449783,73005.28911712713,90693.13561463065,73250.37107401145,90562.04521855469,76100.1487811543,80118.20803195458,87163.42926711519,79639.75761030141,80088.97513440084,73487.42050843454,65558.03326112792,78993.84888985376,78691.099247882,76140.01080661626,72406.32770317512,85254.4546921465,99409.01950792351,83987.66704344687,80366.69219583394,94568.61497868074,95209.85829982471,77310.72785352638,76357.58465895272,75252.9038213137,82736.94273015861,80104.21307348729,69273.26144759114,73637.2953336306,87267.27174555353,80667.75550535345,72070.99158560082,76595.5652813988,88966.46685030239,69987.58583954246,91855.47575657917,82015.61703847097,73931.46438974353,70158.10931373485,76519.82212534566,94570.4173506448,81840.397689593,72856.86044151984,99731.74753497742,71070.02991248942,75700.73259435165,80725.93641076128,79616.96524664183,72323.32781595136,88374.27259353011,72726.39731274827,96405.73098964812,94696.85972982728,72501.42444522466,72401.77425415834,83056.21219531953,93265.15448843715,78502.17222186486,70305.69524953299,87836.26308502437,77070.06597156973,81131.13706516559,82728.25056714576,78577.44119444578,83744.01298511818,77672.33775949928,92062.4610738044,86530.5967800431,68954.06916079286,77957.24569238504
Queen Anne's 1H,DGB_Diesel,68813.82833333332,58409.94881186133,66917.63425540141,73370.90737854817,65428.269872546574,84630.26931566175,79753.25704558768,87486.9698621391,84541.45476078264,78771.41715267753,82784.50016449211,56803.41513723067,86445.30217228396,49604.298072793186,79521.73107202223,50487.6852323365,82606.85744944854,66533.37841392843,69483.83244851283,58683.784265853734,52518.680559895896,87047.66142109752,61000.13790921993,66243.81594367244,89600.0430161914,92894.49077529645,77375.2874337388,70768.20610521361,86136.75781734107,79961.11532592942,60963.61722054252,78132.52658048285,82680.09804126795,49858.913517437286,62454.63997972256,68569.491037047,81457.63259108695,84065.91611538587,91611.94107340161,52233.29788729271,92270.70372478812,86620.02059779943,79891.3350090958,70762.65107599058,65674.86603684278,62528.165082283376,86301.06761843793,72496.87430261256,73101.59337492708,56783.3023623832,80582.14028960615,40260.061137509416,71351.01780052215,67346.87113941537,77614.75179758927,67303.78689688304,72735.18647285727,74156.64248228665,88759.3296374939,62339.888929376146,80334.51436378773,83489.56864949179,76882.12097927749,81487.54954200696,78520.31141855558,74882.02246790231,74856.62347615631,59875.07489561669,57428.26148556426,63972.29267258332,77962.53054580276,74794.38242293826,77538.9172600237,80689.51710424606,64395.66397416117,57255.219319501484,71219.24167588285,60707.044192178415,59698.4883119139,77173.03008534838,74980.73645846923,50900.58593717433,74058.49902839621,86465.0943861957,71092.75689760614,76494.78302859375,87672.16529511419,73959.79485180274,81089.25622835319,85916.40585810957,86714.21503977732,81617.22436115099,82052.38941627281,77038.15957594998,75310.59698231523,55174.75647550567,60290.18434326388,91007.29445967551,57414.039189302115,67394.95559601164,62721.11851074771
Floyd 3H,DGB_Diesel,77457.51533333333,67707.64338916983,78053.46688164656,84623.20923302046,73041.57773976422,74044.40081913464,91785.80568536249,83174.63367749534,75325.12321706134,73742.65609360393,80550.44404479009,56165.534725669226,102330.22498747538,59290.24771364511,101383.00311485962,79039.9531819294,88386.74156703158,68335.93138915033,65246.67727580784,59415.071837973686,67954.61629450947,88074.85098435514,53377.04335589687,71715.81974226439,85313.65499621742,76571.32585293667,75890.01245548982,81532.15298878434,85244.69184104637,88638.60274406672,57796.22605032522,82404.59543472526,94119.68607283432,45829.80839728605,59018.0286642256,68276.57253678668,101809.57956993538,93591.72307189512,80028.43543829913,62327.506869375255,82654.79890028265,86623.3815821441,82835.27753404062,67140.4010662248,72782.4739267797,70189.82285996403,84204.71017625222,82635.0396157525,75073.45801154009,62251.007525610614,83141.98777423338,42557.15527043191,73096.47359454086,80356.02795322749,84888.16796413725,63895.998557038736,88452.74885535278,87088.26603567242,82508.10637467244,67067.36017300065,84038.0956091718,92571.9602134137,92761.88124258953,82284.10655834488,100878.6504890424,85590.09345741947,72154.22285628274,54680.370427966016,58316.43657067576,95806.29832398192,95394.55774614953,84450.17983872972,87560.1806401644,89855.40764992667,57175.1651311471,66069.16718379316,78262.75626739494,66102.58302109332,58163.935319907025,101240.85429933872,75027.23309165893,54703.538197558446,83897.8289325178,83703.65057890053,67407.9464458838,77186.84894120405,95561.19001441564,93196.2718547173,84013.74361136308,92802.49922711709,95472.49789139636,105234.44868484778,88938.22480388831,95787.63120136983,79870.85348486337,76271.29341728942,68954.81235460563,96229.4678133825,81004.03074495666,68537.98359496304,75788.73652660883
Monroe 7H,DGB_Diesel,86607.29452380953,76260.21726618602,71092.69433442414,86381.89388092603,93469.03593987199,70349.65112489508,118519.94392719233,103865.28882612711,84491.92639956073,98657.14564990872,81201.20689489454,59300.912073984684,101150.3826088435,75437.46831945467,85945.85695930097,60045.54557767515,94535.46032711722,74466.9354124402,80611.58092342058,63522.31111373953,71235.60375802622,83071.38107416933,62414.19053279371,79670.87030271703,110316.11699952571,100434.4035189212,80650.3857756018,92811.50327372142,121494.82581622565,93109.35559599394,75166.01559947191,108167.72346940801,116545.22239944851,55581.49665368778,72082.96986015578,63469.08835084444,88883.8141543292,109151.95074503207,85679.18623463769,66263.96306922656,108834.55660493094,87477.78772121211,97545.04013386049,82129.03860803369,79335.90822601017,56218.45961810216,116954.40836578024,77599.93839748953,89708.45019679409,71103.31519916058,100734.40186901313,37521.91117459218,74276.38978208863,90281.3245142116,93603.12255743361,57124.91408069599,87493.13086091986,96207.07853216986,112855.9176189492,85889.64700913693,122189.86297454263,92738.89764165117,103326.2976467855,113819.99938220394,113923.46417241766,87826.98828284047,96617.74595102048,51477.11942488383,48495.71938868743,76616.38019127364,103092.01742947077,94284.82410063602,79733.48769804147,96140.2488471866,60962.556556897725,60328.77062822223,78064.19374720869,74716.9165945551,66770.2873927352,98724.88686260647,81262.06946481313,57353.18874929245,79808.94621695952,95273.77854697096,81366.79841805936,93358.94480203839,91635.20888680818,81266.83973751549,98292.18295397563,96630.17038121102,81029.1178167752,96496.10155520098,103335.21563424227,79175.23515335967,93078.85123538582,52244.781223897364,72802.54878579197,107311.78413647933,56072.43775613853,87842.44914286546,63348.49755911343
Johnson 3H,Diesel,72410.11033333333,75455.78226019061,68916.48823078656,77317.6289205556,88808.03167282333,81083.84810435203,77931.51625718681,72184.05325944847,74668.51678117707,80772.35338415578,93864.18260085408,74951.73505969146,78083.85225964972,86468.75232407087,72066.7247862427,75260.94566845176,69559.3005237314,74790.88349026222,79130.88743927222,77636.42624716385,69281.08270331552,74757.83213734847,82006.72493245975,76193.39018489303,86233.85220793006,71118.72065666431,77681.53253699123,65774.02710702817,74246.2915304492,74187.86689454001,68756.42050556914,79088.55119155043,66433.31386766321,62655.73475850424,71176.66026130103,82710.03569886161,71686.44489308633,68233.96586807392,79577.70906505006,74796.91865200417,80339.28172612612,90371.27590683126,82989.1289745923,70919.15711665459,71979.92574691505,71430.83143474035,69522.52203473382,72415.25444551632,74028.66665489278,69520.20645735973,70774.34006896852,76296.25141141746,80298.51536008446,70424.96886857088,104876.68263347646,74135.17771875605,72074.97719785626,69737.56593628738,66011.31392748798,72386.839389786,75427.95382707419,72424.00432728376,72354.34507591467,74013.60101762645,75298.54920597792,71844.65623980337,75751.59140481814,81021.14226984931,73780.52304387212,79218.29001361516,89149.14492494853,64398.43718475331,68949.14852237569,74021.08462535356,77707.2512812256,74729.38762944852,73532.24683002559,71057.5595809061,75687.10335118833,68092.05698567581,82469.62656792841,65988.17237836937,72775.24535202037,79572.23644911629,80716.13856677368,75568.33742117153,87045.51855551227,81887.20716477453,73552.88171251985,79065.10307055377,88852.8561178232,80489.72845463047,67798.59375901704,72973.93759401486,72570.76322186603,68355.08498920006,77646.23159846404,76640.45100610424,73256.0093051671,66056.12299254627,70326.36350154575
Johnson 1H,DGB_Diesel,81635.65066666667,76195.57877775424,85647.98488310243,86796.90524606408,77207.46283298267,78005.90345670308,91956.30477872331,95963.35941628796,90744.89051526209,88294.09436420753,96678.58274458433,72236.75683890145,89942.91068792758,59851.31508534194,97176.09340177686,69643.84817574428,85790.97011863573,76259.39510154533,82130.97017878857,62176.18190468184,77321.27298854387,105490.40782050349,60964.325027867526,74262.50850223677,110704.2301891835,95503.11428922729,92961.307873982,81310.36657845855,102266.96062027723,92944.22379526292,78175.94670308632,90468.46251845366,98099.69495303158,58114.76655140368,65208.51562027155,63360.456082153425,110790.98945500738,89040.3216045886,98314.96537906784,59064.44521760878,95000.43892080407,116794.02071332066,89093.64874132724,72848.85853608938,75021.81340131213,69017.91202529884,97981.00497153228,84642.61804179146,77890.06572495123,70406.61414867039,91732.14805810724,46332.36911157414,79848.9188086078,80421.81131484521,98193.33653023938,68768.78897840834,83993.08277764813,91818.789742991,104644.28240037152,84221.56921524543,77577.12329147165,86924.34492159504,91271.22056173671,87041.21056348235,100895.73815473774,93582.06992447728,86490.62707677542,44975.53899870024,76461.21087526009,83671.71393202587,92497.45371411301,84120.0228790222,68541.42675812093,94342.04639211707,63542.43106684562,67429.7253230426,84493.69939749353,67446.83829325902,78520.94893169994,87157.14692120136,77646.05084450169,57652.39551086444,79231.73561101564,95422.81081451362,86758.10452417553,78022.42452121017,100464.3599891345,73690.96115834046,78466.80782913038,110900.81145724098,91158.77122341802,89534.37976501022,103481.43024518345,77789.60756263482,81959.45807610374,65866.86150055876,67867.74989852084,94170.88868856468,56417.873389672546,75545.4939296681,68690.3085591337
Hillsborough 3H,Diesel,95228.801,94880.48476223701,93490.28540390407,111607.88390407343,95605.86334263269,101568.17823558228,102000.03161633512,89525.81139091063,98272.49507335472,95097.08945568358,91765.59314029584,92341.3687561387,89161.48961157262,89400.50161272507,104195.50764549445,82456.78573470145,102681.89686144401,107022.88529515457,100998.72175218836,92172.68583498576,98276.88604464936,93114.92862874363,101239.52588191703,90172.01340599668,102928.45921820059,95483.18276469379,99341.57594975265,92064.80920524678,100665.83988494884,95330.30658493804,110785.03675224884,86179.32078690192,116268.00119947061,104755.35179326177,104640.84830312889,103631.97005439237,107050.73572403341,104021.7782558495,98367.3908393878,94594.64196455915,92181.81128631938,98399.34241654145,99641.3815837165,124436.76490962578,98616.77174833983,105485.88478200305,98279.60746939415,95335.08538443607,95837.56151402456,97768.8592782935,96866.7643468486,104177.46142853427,96699.04167694057,106961.84755412585,99270.7786236189,89114.533111673,108356.69239568592,92259.17308086892,100817.35289573087,101467.43264991809,101807.68803392399,99973.8317428251,110419.89987875333,82506.09380834727,95456.74668182553,99894.58908054524,101751.6429793621,98379.34514649217,85292.09891124252,94599.41061923311,85397.12474755451,101313.36460300372,97424.33333256721,87107.35888420623,106608.9591600165,91657.34122655544,86924.4111065529,89492.12149314056,83895.2773986917,110720.34916431739,106867.2594375016,89057.23104858016,100878.88785533907,83152.4182909662,83073.36289841076,85195.2014313283,96610.1807062635,95235.76459208158,92617.0168802439,101200.53676174169,110638.9377265178,98639.05701852948,102714.4371716421,90366.97483210098,95624.41296795603,97522.39924790755,86290.42388744351,79389.31175480847,80918.96286864295,87322.33410136022,93631.3746320247
Ouachita 4H,Diesel,180765.29533333334,185782.98050846905,177453.99830063255,176174.1060300677,170705.37584610432,175655.46518442495,173798.00583687695,173357.05431094175,181126.16539352492,183401.19068201646,146563.1455966934,170297.5655625287,178192.27483104408,161462.1905868743,175312.81060112125,170719.5053165838,172384.28622835886,150515.34483371233,186059.3844864787,163300.64089017262,127710.18137058594,185536.92790272558,194069.7890797946,180712.66656315318,138689.80752229184,174440.77726417492,168148.67927880588,179248.979151156,189196.97094123188,187458.2573289613,165913.99620089604,171155.43607040108,170554.343502913,185366.04871586975,159780.2643832692,184927.23001690133,167030.1665173581,190460.27610456123,175338.86202368455,182050.02272181577,177059.0901581644,183836.0233241203,173426.3421950461,163685.25449188857,189100.23532421494,185485.4354062063,179376.31934790412,183028.75626638244,151005.81025269048,158971.24861716203,179438.58031457922,181170.8542201311,162135.77900039742,181786.01161562247,177229.09143660535,176464.3627517497,185913.97862239231,178068.88120658408,188482.4741399697,171706.94915128226,184519.54524957246,183279.99606279712,177543.88007031893,171695.14125819824,172428.4767957875,192432.96276925018,127266.74902915664,181766.58150775728,122631.57827389658,173416.55218481144,176796.45043178034,185875.75251407223,183917.189353323,177494.3005391154,169932.32916080847,186181.36103751927,180980.3845219105,152589.41755338246,173761.95021586074,181874.85618907426,174285.92290334348,182112.92086844225,185868.24200033856,176548.67106731483,182987.53800305558,181288.64436661662,180591.66470819068,149919.83706572623,191565.41027329845,174007.25848426964,175966.43935431828,187650.83011647398,160955.18427568034,189410.71875533703,175161.43832649192,176240.5992046344,190798.59450833363,177531.00015346485,150243.882547718,174573.48036063122,184923.76076261574
