Masked Well Name,Fuel Type,Fuel Value,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100
Greene 4H,Turbine,17291.695,15268.932461199778,17427.053267033207,17556.67882808957,16137.149615275324,20851.61947580775,14726.913861681647,17287.737096951845,14319.493870235754,18993.64177786046,19146.769294589976,16396.908283592787,17046.53915411331,16074.57147347214,14954.08381465288,15421.608050006418,16658.140082894333,15967.620895436572,15960.158944321973,17786.661455472313,18435.433849443063,15484.483347344318,19474.596927865696,15403.180797846731,16367.934391761411,15658.136786727966,16244.730749056143,15962.844387571691,17195.741441742834,15751.449304103942,16408.41801644375,16819.964082671337,16227.434749496617,18125.00122695165,15979.438887182088,16907.538419827586,15865.646182730396,13312.679995765342,16046.362772809138,16072.132797927692,15827.947661923054,12957.208162456542,16604.377409867626,16576.473158572797,15240.791963369586,18192.20690048907,18247.81536977273,18858.63001412617,17518.170833336902,17873.223131870018,18327.297190651738,17029.999600704985,18259.1176600284,17599.435145357333,17580.247198947232,18560.430745229663,17293.080378704653,15508.682697303251,15356.805669026098,16355.36422833094,15845.784905273798,16400.70478642778,18487.882240929273,18620.350589164,17565.59895641888,18039.467045492955,16962.667448079897,20103.41642739671,15969.268668302731,15789.79501015728,18369.69077797124,15946.472065029451,19054.009762917583,16773.229070927326,16631.318285086294,17285.88204202381,15897.471113709373,16194.113541804862,15822.613685940263,16728.45252490327,14745.473547422478,17316.492264674933,17036.39207805727,20940.162119628563,16572.133258799167,19874.66173833583,19273.739313524868,18253.628880047218,14443.431793871914,16350.700102762608,12274.924545353815,19806.054028830615,12948.493790635184,19083.03233486476,15811.82621042363,18707.935284739364,17798.90137782918,17298.88831174451,15590.373875250343,16040.922833975168,17752.172652347683
Chambers 5H,DGB_CNG,13575.01,9395.68275434854,11969.57845701435,11779.237825808672,13724.057975062402,8170.527443855566,11247.523259610614,14919.52343397947,10267.532416894788,12677.398455933177,11623.345512188327,13032.44412636234,11827.043600388964,15650.571187336567,12170.11924413207,10657.928054243728,10186.867194542376,12390.82851817355,9745.61353204534,12277.29902437886,12600.294348720883,10217.01425116735,13808.59034955546,9547.317101638915,13381.730133187111,12987.773285379872,12922.931094780197,6939.401752493036,10168.584442175736,10171.689206498228,9104.750879720585,12985.363586837342,11544.759602939375,10331.707522566292,10734.273017499638,7916.101633255709,12172.257584438586,10206.473723657906,12238.330066972554,9886.789114169467,8751.0084966705,9317.200306293176,12299.104321215653,12327.440715520686,14869.879398873618,11465.557573867129,13431.557223330525,12951.647350218764,9922.423306343984,11606.570730144143,13946.326965109203,13027.526926705616,10300.171846643523,12914.609424648086,11029.919483223295,12627.813759504854,12290.121169606313,11119.661288248924,12050.26577697986,11058.74683374384,9900.881843522862,14135.592469352152,17174.92918599927,9664.349907764366,11402.869552902112,11578.094021597522,9945.02684669925,11440.252502234413,12156.138482075785,9190.681209750132,11386.28200993562,13249.221566035516,10938.696309985538,10095.275441332078,14396.092310493455,12046.31936024677,9297.927154665203,12400.373991687007,12273.433455529088,8322.382758766935,9554.861334810716,12325.574058387418,8396.355944352088,8718.722229644567,10389.46252025104,13157.0242048309,9422.52903730076,14174.782775429643,13792.11808444291,12762.847295773625,9452.21906005001,11186.71755203058,11031.611397789182,9847.330842778036,11504.299573360322,15763.43012047686,12349.737926914684,9548.49897113232,13861.395503228856,9836.92681615643,13963.289630054373
Mineral 6H,DGB_CNG,10512.14,7527.7842763551025,6979.345892806501,7350.9802809989715,6879.8500279790815,6289.071415727406,6388.929403896991,6303.562287678441,8110.649065645508,6832.353775040743,7959.118337101566,8026.941587579016,6223.11012426136,6269.245209649945,6579.586612629944,4840.3817117260205,6542.063485455275,8020.535064216056,6764.14857850882,5769.295295997982,6112.4748308529,6156.059560890032,7058.434865442935,5698.63164348979,7141.388919839873,6341.81566780713,9067.547059384917,6335.2437315658435,6661.7089007617915,7008.98324960779,5633.930938639783,7564.178693986932,6491.485346803379,7042.158472945482,5938.398357452515,5800.075798464241,6329.493876478035,6416.957488479699,7552.26800954828,8831.93948892664,6386.576345014424,6448.15270171138,6764.242447483345,7173.186642541072,9093.828132175166,8690.594079267878,7497.506716773946,7984.496670104148,6494.3517921672965,6427.81655514585,7509.070896279002,6494.385165561835,6899.294842042786,8537.852999253253,6829.383583566096,6320.278051343371,7566.092243608748,6516.4751556590045,8077.033494105182,6932.41874151472,6561.684507861436,6982.152137067688,8456.855427712368,6287.669336681251,7262.582272919286,7574.488651388565,6037.478380604705,5716.202217094018,10828.428550767643,8346.310377146965,8439.28498548869,6804.871377945685,7066.257426273115,6296.416804810616,7021.921087836173,7486.913120017295,7884.5712920511905,6187.490230125613,6101.392700870933,7322.716705295844,5202.334839373883,8152.335756636594,6345.966071001464,6822.1951671778115,6477.224193795808,6142.052046985889,6585.182518214451,7143.549728957137,7221.504765228675,7243.9333101786915,5641.861987424827,6897.052858791757,5883.146871632272,7544.487166466987,6692.762956167229,8035.2609687474705,6532.864590460038,6685.789604128482,8845.052809296305,6664.184915372212,6215.048818793925
Racine 6H,Turbine,9876.589999999993,11222.001070123306,15312.436807204447,9878.521039362422,10990.26378610869,10033.52413950482,14128.006323740186,10036.649028283482,9755.061133984153,10336.68721876232,10812.62754382153,11974.789942287298,10109.324553942351,13984.478520724722,10528.5775996189,9882.6475558133,9995.30849834288,11715.186902973855,9940.727010819915,9989.07664171586,10598.515739598955,9916.98921394771,9734.496507905422,9224.103752358811,10003.993436942816,10261.690200689152,9949.893225103986,10080.989994180673,14804.616696511775,9541.000855166636,9940.242192637708,10065.958162388615,9946.006948950648,10143.673614381953,9787.85066778996,9712.227815302866,10030.74604368489,10887.481399909328,11134.721230742942,9796.524087690848,9796.180669019948,9919.775596719845,8858.449113428762,10056.404589460648,10251.42941333932,10027.880661690426,10729.866336444922,9841.885945798314,9912.346835020942,13645.4108296203,9804.635994158196,10721.147222125868,10195.197175745172,15702.26757333212,10260.888960420092,14238.280130575497,12807.238136477574,10048.417666042094,10173.226211931502,15057.811769676428,10168.037295506738,9854.821610201188,10047.452446145517,12451.304554392196,10615.420111378617,10629.35453746168,9659.772647287717,11282.225581386756,10465.394521564607,9864.368662020552,13842.064799671009,12190.076509151892,12962.90914267669,12214.576609318045,10436.844045384678,9971.181101235456,12667.276437675384,13715.644578997928,9663.870972700408,14363.577631827357,13344.458206942742,9883.396974711251,9978.483103489243,10115.960308926667,15349.384130825702,9930.561595000254,11004.474328249182,11635.672463170797,9232.51367241676,9434.462078494753,10030.01379752232,9767.0561937248,11014.54032164918,12628.404918063914,9409.797933232583,14787.040787840142,9944.938885640337,14254.93323080707,13282.048246923654,9923.696258692764,9918.37106388873
Maricopa 2H,Turbine,17037.17,15467.725211064331,15834.595055711168,17594.481857154355,15822.165477320876,15968.118126846884,15495.659992446976,15971.956696494766,15893.100922326365,16182.77810648702,17763.58615903461,15692.955419563894,15943.882020024152,15899.577822418714,15887.063357339144,16039.262587770954,16235.921408551212,16034.297134473236,15926.321436129268,16067.897594979877,16850.181986942647,15722.19647605992,16024.729402685738,16109.411588581765,15770.223247274704,15569.116788315912,15895.112554375408,15969.590858730828,16623.756427227927,15856.056470782649,14743.026803176655,16059.312544830149,14210.373314466102,15817.099249584706,16033.765548354886,16372.093364324051,15891.94423257164,15176.118904871792,15754.064898875307,16354.987027709043,15863.730585658368,15048.432470141286,14211.669836512923,15673.012083476837,15520.449239221914,16001.622004845054,19523.22943299697,16307.995539991214,15933.912425130751,15930.42377679113,16419.850676674534,15759.21890222556,15876.57492667718,16863.571049074533,16000.73990896036,15882.804051119438,14255.848839676264,15671.558328936597,15140.453421671582,16056.40709925882,15856.314881417937,15831.90905706868,15877.39559195972,16151.026129330296,16287.121342549495,17864.07846467574,15893.698798035515,16187.454359446849,15783.961278992723,15737.999406787718,18339.25784098144,15999.346900875224,15933.602681495431,16006.17356329267,16257.515656957255,17108.203177254574,15451.913843736776,16267.434204439976,14926.646891139644,16146.47584159469,15294.246490752095,16382.617747203196,17298.532717372374,17549.083485129115,15632.811247507812,15991.001127060264,15434.317811862204,16052.419391182528,16216.547726108212,16040.816270434734,15947.077423559827,18906.81345231104,13342.29137112342,15941.823774493145,15852.373407619658,15366.59899639842,16150.564006922908,16164.044322437,15903.994159211725,16490.372963729824,16248.085499143875
Rich 2H,Turbine,11398.000000000002,11437.997813086407,9561.512286234993,7898.92707401128,7453.572797999594,9236.63993855393,7011.984176353311,7527.030668365857,7831.359519217193,9614.133775537928,7877.253515905462,9580.043320578396,7908.776326481849,7456.561497987638,9502.069391339335,7736.186070426206,7571.680130585944,7086.641214699862,7668.804434090466,7059.55139997106,7748.322790616035,6997.1330131468685,7301.203398892045,9950.28104181375,9282.13190577506,7086.654835865216,7503.126816428597,6784.067554824207,7305.123919731218,7352.482850033272,7529.976290010792,9048.36694415932,10247.216586445478,7714.327161004342,7450.060296515939,7137.865116699701,7410.642898682024,7058.39512487112,9794.67551808078,8108.602103151928,7583.3258472231,7875.08041028216,10267.009276399736,7991.582053317727,7849.272169641599,7114.8704798627405,7990.827391051396,9431.725383997034,7490.688443009162,10049.168393110423,7789.962899938569,7787.463956906603,7585.712165411252,8603.738675544942,10125.628626191025,7406.945265552556,7932.965100672472,8007.371598789227,7978.803836078188,7817.342145530607,8664.897756969183,8052.438318056666,6942.42488560055,8239.664516835375,7904.361988169388,8708.599017908882,7081.884238662766,8305.004499459017,8373.177310126044,7241.091459015966,7823.126607458131,7037.40531425982,9631.116174138591,7199.449820792215,10134.810452835887,7666.457006068412,7755.725129576357,8152.733496142574,11030.2787822286,7533.756613892313,9569.75850597397,7794.847272983169,8139.693665182752,7874.133733904564,9710.312712046263,8065.317509529049,7823.637662326467,8606.582211574298,10079.829689267555,9607.48329961637,7456.768000086228,8183.605351110141,11447.131020303228,7678.753599254651,7164.314293838054,10752.454165539211,7578.78988886626,6944.118139002878,6998.806899869749,7482.513238597908,7457.416373143781
Scott 3H,Turbine,13870.0,10988.583310843414,14801.074688441384,10390.142720499894,11189.513608251926,10367.469187202532,13433.49531688474,10144.974702029078,9783.035125486484,10780.003715392322,10111.355780528966,13036.50723941978,10387.218735266391,13520.570830405884,11460.361210026736,10053.6966923274,10236.854137908023,11773.060092778309,10801.554176255171,10536.994481114896,11356.3654118738,10633.879159622444,9821.65485453056,9935.237488356475,10135.35437390842,10025.89073508772,10849.972424906277,11343.18738722916,13307.769185671295,12074.41089075277,9704.75297479082,12373.27125799179,10133.848093532291,10515.172911854475,10202.161871338878,11054.206018145787,10130.338487858116,10536.749521063595,10916.911834453582,9448.04204457472,10098.925943365895,10400.20138554299,9124.476329530817,10428.152082306724,9770.485345810972,10246.972404500537,11070.852227622458,9901.071876911215,10389.054718817257,13872.595926015716,10103.078117976427,11728.104994320962,10688.48323424391,15973.316254164853,11223.546520389527,14230.58626499346,12038.768518224795,10151.766395338384,10297.724407640371,14592.499531696034,10266.537740871492,10100.182890776903,10747.123912141084,13030.578315998471,10480.964375468817,10915.879385556213,10840.103331990207,11952.959810663153,10519.196922426723,10088.076252519017,14275.939013668542,13740.497094471077,13201.679182192423,12329.444110750735,10640.449271057443,10255.632966168212,12085.28828354184,13992.799108859035,9943.713987947514,14276.22930910044,13228.668379955672,9504.30502980643,10622.611838861663,10198.935572267312,14427.55071502984,9422.465201531411,12392.997201841428,11712.667015524024,9410.096760569517,10412.589300061229,10823.402785969683,9747.69768164102,10904.24897459821,12777.28789599597,10806.984372700344,13972.886977913684,10673.5977781908,13573.890712808612,13404.267538086113,11233.194838541496,10159.05910715438
Buchanan 6H,DGB_Diesel,108108.46952380952,88586.64282874698,106187.77125760406,125126.38948706715,107648.1325797704,103929.28769349895,117284.78182826674,100054.21292247059,121533.13029370098,115134.56370726245,87952.80568063018,99871.35262005606,120863.05810435659,77386.39764323049,114800.64801996498,75534.19617648561,124388.25614400723,94138.71036124615,88468.20746087085,76094.86950054648,93852.55551580281,123289.13611309839,81428.33401362192,98947.34426283528,130944.18293684321,130768.31523217286,101525.60798508678,117168.72162827184,125600.3990581276,135195.89570774912,104144.33670974331,131692.02182790914,129323.6337793049,64038.21764183585,84825.54673243721,98667.38180755034,135295.75986123437,122442.98397609421,122960.98081074785,92059.0672689617,120325.48312488734,121680.48465131292,123767.08413713815,77507.78733916688,104916.99738529588,77085.90835245514,129537.16655214384,105593.60461782767,102820.74647299177,76054.23910421766,113718.31229744684,47964.36067623828,93751.96342324738,112162.60860873603,115227.46823325715,75924.75649019067,90334.13251345264,125487.48850133768,116029.23873794122,105839.13008684161,135195.6554543695,111952.12917528347,115631.62119571418,119564.22416503623,133791.8311588502,114951.5084034099,113823.49033008605,79798.25520339016,97247.33184705318,139483.98719306395,133836.28715530888,123348.38817194909,87664.27577694674,115989.94490597404,75168.58891263777,117680.57266605539,107015.4147771167,84694.39964463812,73785.0889639917,138211.1263657483,96212.28445719957,52849.6473446424,90063.43840620834,116781.93120427636,114825.50841604441,98290.82704472035,135633.71341446682,101428.04238735756,103670.24028333533,113572.57301778004,113368.98736826898,115253.93422560052,126615.66641864555,108038.13825373433,111152.15623673615,83497.83749938867,78452.73696235305,127502.63854762171,71971.06642036629,101327.20547464365,88130.9240532225
Trujillo Alto 4H,Diesel,83542.65,80397.66283633072,73272.92429852767,85496.39743183053,77208.43563487349,64500.89302436835,79568.61443933647,76731.71354525095,73228.6278924323,78513.762654811,72623.6309096455,73065.30690235387,86444.79565927446,76911.93180503404,62542.29847100808,92864.74466355005,78283.49020782267,84408.50507209105,88771.05674199156,90299.33792598054,85787.35353503344,83633.96850442058,101252.51246519541,87503.00061533469,71875.68006374875,73480.16190188944,75413.26412990208,86827.34205042728,85986.87567227596,92410.13660490811,79860.04369500591,79774.75497539197,72540.21774766027,89461.81520560468,77772.85981808424,93049.74491882844,78107.96693515597,79630.80337050489,86900.06586754567,81471.52977416012,77603.63847782295,72891.21427721552,66262.29959570128,78354.84191997201,75939.55012761713,74368.43717785408,72842.62760565667,86531.65044374819,98655.85324588235,84418.77306781558,75852.67632853823,94137.63256865322,95925.59807357512,80542.09101245302,77137.10345310434,74400.34836738314,88157.94240352887,78901.35463129748,69553.7687226229,75158.62552857531,89359.26954805249,80019.97691854743,75562.31427923942,77935.05531875502,89343.9340334602,71929.17055672717,93696.14721370816,82258.03297127342,73785.4048665516,70412.30942342791,76428.15636710238,91845.37578121989,79250.18521324536,75638.41855895806,97511.29030142717,74288.59814072319,74551.2763617693,82219.39832752087,74853.06553255244,72999.97912094848,88574.55086993476,72938.25004923988,95813.91891509898,99118.07220896383,73330.13609099352,73414.19342906252,84551.39134116028,92184.1269022059,80158.57538686416,70792.01671223792,91366.38462197651,80285.42726406187,78756.8728339551,81266.4029809918,77420.49949407364,80871.06201532017,78859.12815925325,97866.93534769045,84179.6254912385,75822.47770404848,76395.43596915211
Queen Anne's 1H,DGB_Diesel,70391.86333333333,57382.78651457804,69973.7318100764,73567.62719699042,58588.50713198177,85494.7884063385,79078.458061863,85913.94219589306,84374.78274758402,75973.00940745731,73676.49413025654,58390.49039599654,92409.37825869635,49473.37409004278,75938.85327387507,41024.65229948303,81869.56333530978,65078.862907579314,65274.2753506286,57646.328355540325,49981.391307450715,84073.87150641557,59721.32279083758,69102.47964757486,87744.6891782903,93491.77194386054,74689.91596809983,77920.39497200442,84056.57581780956,79869.50308025855,66727.5003605606,73020.81332396936,82462.01108790057,46390.051063956096,69156.51956561352,71605.24742699257,81111.56402734615,79541.81356594332,76233.22551708858,51615.61057018395,91828.52803389353,82818.11037724023,74159.98351522004,71711.81903319572,71544.16172113418,58124.88227362506,84707.83711659133,73258.20311494711,72735.10322887353,47193.880976034365,74716.45479886736,45067.951235071756,64368.24227544658,76323.75518993531,77804.97269278308,65413.611608858904,69183.78779104959,77997.89307558087,93316.22106582753,64590.09197930413,83533.78856847614,76000.17164159569,78887.26874145035,81916.0369505532,77287.68025047377,71146.99992776042,71350.69072475033,66749.47231523012,56400.114257453606,65689.78288917425,74516.68352028985,74016.16718472658,72932.03277396008,80186.63974758233,62696.81094119329,67189.38693617284,65626.3719390092,62840.387590474114,54545.37994626004,71555.9546080119,69767.13717034819,48201.847570256155,71479.23648355575,82864.16715412949,74529.45168003846,70729.92374109644,84961.23366099136,76345.03436568186,76675.56077969613,84438.30798882627,79224.80916234248,74252.78660201243,87681.93866430232,76088.41774489626,73997.25395010808,52187.041550585134,58453.6834411486,91519.05557103512,55031.03074625953,63149.26968151351,63695.19295927298
Floyd 3H,DGB_Diesel,77457.51533333333,67968.6620510046,80271.69803863676,87591.68764996696,66269.20840883761,70805.95169625655,89455.34476329057,78864.05345096577,76002.55937605783,77211.22204569567,72903.188757623,61657.430389447436,99830.11688892829,56674.722382461354,102445.38800934727,78162.32193529623,92587.21380386174,71541.36932498368,62201.143169500254,56353.50215980095,71740.31877365593,86637.41355097882,52584.44168242539,73921.276800966,85858.68640932412,77728.57685973097,75039.12199825911,89952.86525610645,87870.35712611492,92582.50606124822,63264.44019735377,75489.85062813904,92571.54447840892,44871.75149754277,60171.62700325063,71321.87298015293,103280.8505570612,86117.47965889105,80861.63115118843,62281.14563785888,85140.23227639355,84984.29561967355,85811.66113866131,66688.94834025866,74068.15408440915,66308.55193158553,84575.82570113693,81489.36132636212,77300.1727611091,56706.03984934619,81199.26884526048,47479.23103956164,69243.9381598907,86208.49098870096,82800.4581304284,60551.02381619354,80738.03188081564,88963.55937966554,83295.51074302738,68754.5292342199,84040.5799227095,87929.11129795144,99805.22433852221,81218.37665064809,101028.1286517497,83098.69140490811,69378.17514498743,62285.41063959862,62190.07681606383,99904.91939115396,93923.28543552803,81743.58185584692,83033.38791953897,88972.82856698197,55597.529509698434,78826.49245354226,77421.89618037992,67698.7977725519,51903.44107038969,105177.4450966969,73951.49127019459,53984.29456283911,80260.53014563104,83211.27137130105,74132.86262386621,70672.93521939486,92368.6850732092,94841.42134688886,80370.77183839881,92490.14653078347,87293.66840826155,95140.08522988531,87671.02607409903,104502.10236392012,75814.66557111945,75858.04809901945,65766.50321151907,96137.4022044832,79880.58961815712,66095.41040413443,75181.17608039317
Monroe 7H,DGB_Diesel,86607.29452380953,77625.09592745166,82697.01016038646,95667.03918082957,87718.20105120754,63233.53664966381,121945.9706109667,99998.89630050403,82563.30891517183,91241.36880615834,70830.57853916803,66441.77012426677,104648.90085169495,76447.8985285955,92633.00125761895,57035.78011134266,94352.66008060302,77790.59043271601,81505.62751491259,63431.29442011717,70204.95692466288,85835.39304051673,59798.88435403515,88144.3493200988,111064.26252068592,103310.41187446861,78946.57514099038,101945.23706071418,116327.07679918158,100660.11223642828,81292.48459343087,102522.39185877513,111041.3767159045,47466.96564053469,80681.74390568562,72819.93325449945,92477.51822774371,108832.61692651709,80324.00724458885,62512.16713761792,111405.17760814988,91038.01927525924,101650.54002956365,82294.89170206607,74636.75852882987,52969.53281701256,115048.13982690452,73726.16006419063,92554.28315575275,63162.820992276196,94389.84394404017,41723.24204156218,75649.56388923117,97751.1995585711,89772.58822712852,55323.543385949306,82139.71478362422,105098.05487760708,113909.07033011499,90432.13666161503,125808.82113088162,86690.3410058563,108394.83995095963,111366.15697824198,110183.91071943083,82520.71343605689,92878.47944747836,56885.62769113246,51259.119634124596,82128.80752494701,102528.35240822306,91326.59768704613,71303.75567631824,97861.72792282743,58660.522973102576,71653.78844047477,80407.00536153316,74261.7572332002,59653.463358302964,99576.25198748855,75703.73558133282,49950.08147894399,73961.11875964332,94803.56774135111,82130.2270052509,79568.23754456785,86524.0644018125,87795.46732179524,95635.1572923399,101621.91159769139,73097.32047102894,88353.0765589588,101058.30414392341,84391.55770433508,87938.47440972964,54166.60227420306,70260.94206946022,112485.94008904978,61287.823497115365,78032.23861477314,67113.62148813404
Johnson 3H,Diesel,72410.11033333333,74500.42998044881,70806.152964282,77064.70754361778,88507.28854612116,81805.96657923168,78650.11287683861,71898.67147173836,77744.64179709888,79977.0968107428,92252.28207304579,76748.34689034248,78136.90006512604,84501.38871536044,73712.89102704982,75602.6119907893,69620.34319463225,73704.33094809733,79416.68498292823,78289.5056122412,69229.08846759758,71065.27018962224,83125.81145174196,76940.93928012674,86283.93939722731,70058.42759341013,78063.89604041092,65390.869994229935,74037.13039337237,73729.93664923172,69290.48336639753,78949.43720444199,66686.79028346366,63062.13948335157,70688.1810472914,82918.71223465666,73711.99155623124,67996.81463431247,78926.64463169208,74943.15324353315,80591.47318000186,86300.5098243778,79192.05120025424,72475.76483245782,73417.02392478663,72120.56079150738,70384.47677737544,72773.77943602632,73854.88474754406,69265.20998757887,70661.74053923947,74632.90394899421,79499.54940316091,70281.49174612015,103772.15845378343,75326.34725231818,73566.3659119376,69363.0541598325,63059.757018268734,73280.9666795416,74794.32347707632,71800.65903756602,72679.59428472593,74490.22283375477,74940.92300414424,71092.59875375721,74548.15790763084,79299.56526253058,73447.92792914314,78748.38575130432,86755.83420518789,64540.79102478138,67426.33847513712,77028.16208703339,78026.5792614926,75110.32493129613,72169.2260626073,69603.21771126254,71783.27606277728,69373.81847298854,82203.08272911582,63752.69815611099,72665.66281287518,76305.70993486783,79904.60268561979,74333.68600078365,88535.35930859204,83492.72897722684,73132.8744248689,85536.06042048697,86262.61761693406,80779.96046870999,67818.16858828784,72986.6215293184,72637.99739175542,68728.43381612495,77934.84612654573,76311.55395711114,74176.31019222547,65149.441137148315,70620.45052969278
Johnson 1H,DGB_Diesel,81635.65066666667,75810.85861687003,83194.01245442852,91292.46003873879,69810.5852130197,71798.16673513303,88866.58151938702,89645.226964012,90435.24668671688,86890.47347702322,82740.38839273783,78132.40327791138,94096.99490187384,59796.27568908202,100065.42481419355,65024.45063940738,89501.51054042355,73909.00056672857,79851.99114180868,60900.98300628039,79336.65831119931,105859.69291788817,63104.74590321278,71143.45963369397,111547.21630265142,92095.86735202928,90846.31455598715,83765.4258195122,99886.42830967942,97148.71155736478,80077.83608845867,85064.98149820385,98982.0357946641,52659.48206656596,67880.05831328717,76820.6714881921,110659.35601446575,83897.03231665287,92213.97447244325,60098.488639670235,99277.14728650176,114191.02961065935,86507.1277667908,75073.32320272106,78161.647201793,65438.21824137617,100292.5624379549,79652.38922238325,76272.88254220475,63863.72996149142,91912.67107054545,49845.66275430192,77668.33233828508,90921.77690558329,94401.45993650652,69633.60500492303,75569.73014039762,93452.41115979952,105155.85989001807,89221.7915525209,78800.89697698122,84732.73085374436,93599.26671340023,85041.60785915173,101985.46247012519,93160.77859566548,86649.7681289801,58482.31347556696,82681.37370960099,85661.97306011012,92622.50680453757,83795.13279136828,67813.45856039056,95727.33628859377,65876.74229609327,86511.82640855278,86531.9532659176,72831.02509295833,67855.61020585289,86999.22431983669,72900.04822271671,51400.058491557036,72361.82457401833,94127.72821489061,91993.92727294033,69830.55833239005,96607.98328268653,74567.55060704736,75028.23319974214,106408.87893970194,84942.96260056192,84309.36650542542,103684.2139670565,83905.32340536245,77702.84331688167,66494.9116585513,65311.09692232004,95799.65053057914,55335.606062082865,70647.34323742312,65399.79306481628
Hillsborough 3H,Diesel,95228.801,92373.77804232239,97000.93983418548,107403.62498861669,95989.77626903803,99534.22565375155,101518.3374022749,88288.23689965002,95118.78139610143,101196.00232643644,92709.47658286372,96871.0322715508,84412.63897239344,92526.25680794401,107192.49576679381,77073.11230365308,105554.90728343245,104569.78979945021,99638.69819618604,89944.63199829984,98780.54846027856,93768.88587805549,98783.58524274339,99038.11289738317,102807.0589515608,97692.66527454852,97352.44387905105,89888.2639970121,94870.42526757094,88477.55688789395,109349.81312300373,84911.92582232172,116673.51272119138,109179.06415611132,101092.80247327562,98928.54910974843,109836.39775580977,103785.83898367925,94159.2746155527,90729.46122833132,91739.60093689559,104297.59308259147,99681.36653526737,123049.29754806204,91914.03005176396,106800.7147461623,102275.46842203032,94668.45610996355,94813.56380252664,95821.33627854963,93827.26505514322,106792.1461144361,99381.85405600628,108738.88645982536,100973.10777684208,94081.04852816637,98071.86939187431,94958.84884818294,99027.75208706076,103341.42054911506,96064.35651847578,101942.15620217784,111616.54543892486,77669.69077101091,94741.9695114423,98484.13232605055,99586.12984350002,103504.3392396389,82346.00357531582,90145.84576993287,83035.00459299295,100605.06029365273,98270.47092017235,85856.05029001136,109939.41291190848,88964.61409014718,87730.94413258214,85735.11381753425,88361.34622959106,105923.74591178965,105632.04736879599,85873.0698704345,106566.78403401028,79957.94984410402,83388.40003719834,88149.31238738987,97644.18869860085,97079.77014922429,93466.27231155222,103482.56813716196,104381.58015049816,95969.53831433142,99024.87032745074,90076.5377345093,95287.98447202511,102207.22974553349,82089.67011654629,76979.12527378301,77308.53968607855,88050.99630340116,89464.91450576247
Ouachita 4H,Diesel,180765.29533333334,185370.54857871868,177330.2191969183,176423.20294695272,170622.04798020082,176974.52759010758,172103.0510007149,172239.5393564227,182540.24717451527,182612.83370618775,144140.02485624436,171440.97264258555,181262.91987580535,162557.26398187524,176315.24375299626,170627.14065753162,178265.8273217501,148062.71030669217,185748.9191954591,164426.04769889681,128407.74563056987,186405.23618526832,194714.70886396413,181522.3512845206,133248.98295147571,172160.65469889937,165838.60374057875,176075.45338900658,189162.17772736348,185926.43556571077,164480.59495039313,172205.7561241544,171002.92727625606,185841.92050537636,156603.24229438615,184726.65166301926,164659.00238018573,189168.3928211519,175650.2383213483,182405.72941371406,175284.97642438326,184466.13060382233,172136.17135770395,166399.96767252462,187994.57369405805,186435.930423911,176725.75694282906,181481.2030474964,151232.56983831452,159133.5960831444,178883.03494960497,181620.8325002968,161600.664475777,176676.43370642525,176418.71037935346,177924.93133265318,185068.312504313,177665.7604824355,188356.51042572764,172826.11738697343,184674.6576936466,184082.79749363175,177341.54961479374,170662.87637069047,173813.68520497868,191487.25120126022,130871.73059671781,178321.47967128063,127708.4921036142,175279.67411596107,175526.01961896743,184520.84977304697,180620.79121424168,174949.7687238124,167669.44902565365,186017.06647401996,179623.24802845198,154976.51444190004,174898.76804316603,183004.83439571707,173325.93955622788,183210.21073517567,187958.09550697968,173274.13739931426,178325.98094577822,180508.364479073,178742.51466897325,148509.06117856468,190586.2197505813,171821.68598038857,175271.41920952662,187534.4358735138,163061.406185654,189931.95200821073,174087.67669362243,171852.1431905677,187289.61571055063,176514.60561610622,151865.899813786,175507.18813547975,184789.8847069504
